,marketingStatusSimplifiedCd,hasImage,statusText,beds,baths,area,sgapt,has3DModel,hasAdditionalAttributions,latitude,longitude,city,state,price,homeType,rentZestimate
1811,RecentChange,True,Sold,3.0,2.0,1100.0,RecentChange,False,True,39.753773,-86.127945,Indianapolis,IN,269000.0,SINGLE_FAMILY,1400.0
1812,RecentChange,True,Sold,2.0,1.0,1290.0,RecentChange,False,True,39.804718,-86.185875,Indianapolis,IN,75000.0,SINGLE_FAMILY,1200.0
1813,RecentChange,True,Sold,2.0,1.0,1440.0,RecentChange,False,True,39.73797,-86.12252,Indianapolis,IN,117500.0,SINGLE_FAMILY,1200.0
1814,RecentChange,True,Sold,6.0,4.0,,RecentChange,False,True,39.787304,-86.1206,Indianapolis,IN,285000.0,MULTI_FAMILY,1500.0
1815,RecentChange,True,Sold,3.0,2.0,1268.0,RecentChange,False,True,39.722946,-86.03791,Indianapolis,IN,225000.0,SINGLE_FAMILY,1445.0
1816,RecentChange,True,Sold,3.0,2.0,1590.0,RecentChange,False,True,39.70845,-86.02345,Indianapolis,IN,248500.0,SINGLE_FAMILY,1494.0
1817,RecentChange,True,Sold,3.0,2.0,1829.0,RecentChange,False,True,39.666016,-85.96069,Indianapolis,IN,329900.0,SINGLE_FAMILY,1703.0
1818,RecentChange,True,Sold,4.0,2.0,2838.0,RecentChange,False,True,39.84991,-86.061935,Indianapolis,IN,217000.0,SINGLE_FAMILY,1800.0
1819,RecentChange,True,Sold,3.0,2.0,1082.0,RecentChange,False,True,39.666645,-86.153366,Indianapolis,IN,218000.0,SINGLE_FAMILY,1400.0
1820,RecentChange,True,Sold,4.0,2.0,1886.0,RecentChange,False,True,39.64974,-86.177414,Indianapolis,IN,200000.0,SINGLE_FAMILY,1749.0
1821,RecentChange,True,Sold,3.0,2.0,3722.0,RecentChange,False,True,39.904316,-86.23091,Indianapolis,IN,313500.0,SINGLE_FAMILY,2349.0
1822,RecentChange,True,Sold,3.0,2.0,1504.0,RecentChange,False,True,39.8582,-86.258995,Indianapolis,IN,225000.0,SINGLE_FAMILY,1694.0
1823,RecentChange,True,Sold,3.0,2.0,1360.0,RecentChange,True,True,39.896206,-86.22388,Indianapolis,IN,225000.0,SINGLE_FAMILY,1674.0
1824,RecentChange,True,Sold,2.0,1.0,550.0,RecentChange,False,True,39.799442,-86.08059,Indianapolis,IN,35000.0,SINGLE_FAMILY,799.0
1825,RecentChange,True,Sold,4.0,2.0,,RecentChange,False,True,39.79903,-86.05757,Indianapolis,IN,147000.0,MULTI_FAMILY,1250.0
1826,RecentChange,True,Sold,3.0,1.0,1073.0,RecentChange,False,True,39.79102,-86.03973,Indianapolis,IN,162500.0,SINGLE_FAMILY,1194.0
1827,RecentChange,True,Sold,5.0,3.0,2178.0,RecentChange,False,True,39.799026,-86.05462,Indianapolis,IN,210000.0,SINGLE_FAMILY,1900.0
1828,RecentChange,True,Sold,4.0,3.0,2214.0,RecentChange,False,True,39.75721,-85.95929,Indianapolis,IN,325000.0,SINGLE_FAMILY,1875.0
1829,RecentChange,True,Sold,6.0,1.0,3132.0,RecentChange,False,True,39.790947,-85.970245,Indianapolis,IN,131000.0,SINGLE_FAMILY,1849.0
1830,RecentChange,True,Sold,3.0,1.0,1520.0,RecentChange,False,True,39.789097,-85.963974,Indianapolis,IN,150000.0,SINGLE_FAMILY,1394.0
1831,RecentChange,True,Sold,2.0,1.0,920.0,RecentChange,False,True,39.821934,-85.977234,Indianapolis,IN,150000.0,SINGLE_FAMILY,1200.0
1832,RecentChange,True,Sold,5.0,6.0,6051.0,RecentChange,False,True,39.90473,-86.14055,Indianapolis,IN,941000.0,SINGLE_FAMILY,5978.0
1833,RecentChange,True,Sold,1.0,2.0,1140.0,RecentChange,False,True,39.868587,-86.14217,Indianapolis,IN,195000.0,CONDO,1650.0
1834,RecentChange,True,Sold,2.0,1.0,1600.0,RecentChange,False,True,39.757114,-86.20622,Indianapolis,IN,145000.0,SINGLE_FAMILY,1050.0
1835,RecentChange,True,Sold,3.0,1.0,888.0,RecentChange,False,True,39.81319,-86.22896,Indianapolis,IN,139900.0,SINGLE_FAMILY,1215.0
1836,RecentChange,True,Sold,4.0,2.0,2116.0,RecentChange,False,True,39.771427,-86.317276,Indianapolis,IN,287000.0,SINGLE_FAMILY,1875.0
1837,RecentChange,True,Sold,4.0,2.0,2047.0,RecentChange,False,True,39.752495,-86.325745,Indianapolis,IN,280000.0,SINGLE_FAMILY,1948.0
1838,RecentChange,True,Sold,3.0,3.0,2296.0,RecentChange,False,True,39.772568,-86.25913,Indianapolis,IN,250000.0,SINGLE_FAMILY,1975.0
1839,RecentChange,True,Sold,3.0,2.0,1631.0,RecentChange,False,True,39.87015,-86.25592,Indianapolis,IN,140000.0,SINGLE_FAMILY,1650.0
1840,RecentChange,True,Sold,2.0,3.0,1574.0,RecentChange,False,True,39.922066,-86.1934,Indianapolis,IN,220000.0,TOWNHOUSE,1700.0
1841,RecentChange,True,Sold,5.0,3.0,2948.0,RecentChange,False,True,39.734543,-86.015205,Indianapolis,IN,298000.0,SINGLE_FAMILY,2298.0
1842,RecentChange,True,Sold,3.0,3.0,1956.0,RecentChange,False,True,39.829002,-85.96097,Indianapolis,IN,230000.0,SINGLE_FAMILY,1707.0
1843,RecentChange,True,Sold,3.0,3.0,2333.0,RecentChange,False,True,39.72112,-86.02721,Indianapolis,IN,236000.0,SINGLE_FAMILY,1877.0
1844,RecentChange,True,Sold,3.0,2.0,1350.0,RecentChange,False,True,39.69212,-86.03009,Indianapolis,IN,190000.0,SINGLE_FAMILY,1629.0
1845,RecentChange,True,Sold,3.0,2.0,1567.0,RecentChange,True,True,39.83986,-85.959946,Indianapolis,IN,262000.0,SINGLE_FAMILY,1684.0
1846,RecentChange,True,Sold,5.0,4.0,3079.0,RecentChange,True,True,39.66309,-86.007515,Indianapolis,IN,385000.0,SINGLE_FAMILY,2620.0
1847,RecentChange,True,Sold,5.0,3.0,2460.0,RecentChange,True,True,39.888794,-86.234024,Indianapolis,IN,350000.0,SINGLE_FAMILY,2400.0
1848,RecentChange,True,Sold,5.0,4.0,2989.0,RecentChange,False,True,39.680866,-85.99155,Indianapolis,IN,370000.0,SINGLE_FAMILY,2721.0
1849,RecentChange,True,Sold,3.0,3.0,1700.0,RecentChange,False,True,39.7588,-86.1197,Indianapolis,IN,270000.0,SINGLE_FAMILY,1794.0
1850,RecentChange,True,Sold,3.0,1.0,2066.0,RecentChange,False,True,39.745335,-86.15125,Indianapolis,IN,130000.0,SINGLE_FAMILY,1394.0
1851,RecentChange,True,Sold,1.0,1.0,1260.0,RecentChange,False,True,39.774303,-86.11415,Indianapolis,IN,52000.0,SINGLE_FAMILY,895.0
1852,RecentChange,True,Sold,2.0,2.0,920.0,RecentChange,False,True,39.751755,-86.121445,Indianapolis,IN,199900.0,SINGLE_FAMILY,1200.0
1853,RecentChange,True,Sold,4.0,2.0,,RecentChange,False,True,39.77502,-86.089935,Indianapolis,IN,142000.0,MULTI_FAMILY,1194.0
1854,RecentChange,True,Sold,3.0,2.0,2199.0,RecentChange,False,True,39.787506,-86.11091,Indianapolis,IN,249000.0,SINGLE_FAMILY,1650.0
1855,RecentChange,True,Sold,3.0,2.0,1248.0,RecentChange,False,True,39.801666,-86.1076,Indianapolis,IN,187500.0,SINGLE_FAMILY,1250.0
1856,RecentChange,True,Sold,4.0,3.0,3110.0,RecentChange,False,True,39.775795,-86.12581,Indianapolis,IN,358000.0,SINGLE_FAMILY,2474.0
1857,RecentChange,True,Sold,2.0,1.0,775.0,RecentChange,False,True,39.81424,-86.139626,Indianapolis,IN,123000.0,SINGLE_FAMILY,950.0
1858,RecentChange,True,Sold,6.0,4.0,,RecentChange,False,True,39.819244,-86.15887,Indianapolis,IN,221000.0,MULTI_FAMILY,1700.0
1859,RecentChange,True,Sold,2.0,2.0,2211.0,RecentChange,False,True,39.776424,-86.08934,Indianapolis,IN,162500.0,SINGLE_FAMILY,1450.0
1860,RecentChange,True,Sold,3.0,4.0,2142.0,RecentChange,False,True,39.73741,-86.150314,Indianapolis,IN,224000.0,SINGLE_FAMILY,2391.0
1861,Non Owner Occupied,True,Sold,3.0,2.0,1128.0,Unknown Listed By,False,True,39.734894,-86.130516,Indianapolis,IN,172500.0,SINGLE_FAMILY,1364.0
1862,RecentChange,True,Sold,3.0,3.0,2284.0,RecentChange,False,True,39.75683,-86.1334,Indianapolis,IN,388800.0,SINGLE_FAMILY,2607.0
1863,RecentChange,True,Sold,3.0,1.0,2028.0,RecentChange,False,True,39.813297,-86.18254,Indianapolis,IN,103000.0,SINGLE_FAMILY,1344.0
1864,RecentChange,True,Sold,4.0,2.0,,RecentChange,False,True,39.791115,-86.09533,Indianapolis,IN,115555.0,MULTI_FAMILY,1175.0
1865,RecentChange,True,Sold,4.0,2.0,1328.0,RecentChange,False,True,39.698524,-86.25142,Indianapolis,IN,169000.0,SINGLE_FAMILY,1499.0
1866,RecentChange,True,Sold,3.0,1.0,1316.0,RecentChange,False,True,39.67326,-86.26036,Indianapolis,IN,193000.0,SINGLE_FAMILY,1394.0
1867,RecentChange,True,Sold,3.0,2.0,1200.0,RecentChange,False,True,39.67269,-86.24925,Indianapolis,IN,245000.0,SINGLE_FAMILY,1594.0
1868,RecentChange,True,Sold,5.0,2.0,3114.0,RecentChange,False,True,39.837025,-86.05358,Indianapolis,IN,214000.0,SINGLE_FAMILY,1800.0
1869,RecentChange,True,Sold,3.0,1.0,1008.0,RecentChange,False,True,39.836643,-86.01748,Indianapolis,IN,130000.0,SINGLE_FAMILY,1195.0
1870,RecentChange,True,Sold,2.0,2.0,1538.0,RecentChange,False,True,39.92435,-86.0623,Indianapolis,IN,190000.0,CONDO,1700.0
1871,RecentChange,True,Sold,3.0,2.0,1444.0,RecentChange,False,True,39.901363,-86.02882,Indianapolis,IN,270000.0,SINGLE_FAMILY,1705.0
1872,RecentChange,True,Sold,4.0,4.0,4295.0,RecentChange,False,True,39.917763,-85.96782,Indianapolis,IN,650000.0,SINGLE_FAMILY,4360.0
1873,RecentChange,True,Sold,4.0,4.0,3588.0,RecentChange,False,True,39.915104,-85.94722,Indianapolis,IN,503000.0,SINGLE_FAMILY,2731.0
1874,RecentChange,True,Sold,3.0,4.0,3896.0,RecentChange,False,True,39.64348,-86.225815,Indianapolis,IN,700000.0,SINGLE_FAMILY,4981.0
1875,RecentChange,True,Sold,4.0,2.0,2054.0,RecentChange,False,True,39.704987,-86.13722,Indianapolis,IN,118200.0,SINGLE_FAMILY,1550.0
1876,RecentChange,True,Sold,3.0,2.0,2238.0,RecentChange,False,True,39.694942,-86.12851,Indianapolis,IN,275000.0,SINGLE_FAMILY,1700.0
1877,RecentChange,True,Sold,3.0,2.0,1448.0,RecentChange,False,True,39.691006,-86.16187,Indianapolis,IN,250000.0,SINGLE_FAMILY,1474.0
1878,RecentChange,True,Sold,4.0,4.0,3284.0,RecentChange,True,True,39.82596,-86.32604,Indianapolis,IN,545000.0,SINGLE_FAMILY,2749.0
1879,RecentChange,True,Sold,3.0,2.0,1401.0,RecentChange,False,True,39.873013,-86.26234,Indianapolis,IN,248000.0,SINGLE_FAMILY,1653.0
1880,RecentChange,True,Sold,5.0,4.0,4268.0,RecentChange,False,True,39.91267,-86.27352,Indianapolis,IN,552000.0,SINGLE_FAMILY,3701.0
1881,RecentChange,True,Sold,4.0,3.0,1797.0,RecentChange,False,True,39.82436,-86.28974,Indianapolis,IN,240000.0,SINGLE_FAMILY,1849.0
1882,RecentChange,True,Sold,3.0,2.0,3102.0,RecentChange,False,True,39.75087,-86.04931,Indianapolis,IN,395000.0,SINGLE_FAMILY,2539.0
1883,RecentChange,True,Sold,3.0,2.0,1593.0,RecentChange,False,True,39.794746,-85.98378,Indianapolis,IN,203000.0,SINGLE_FAMILY,1358.0
1884,RecentChange,True,Sold,4.0,2.0,2009.0,RecentChange,False,True,39.798733,-85.97959,Indianapolis,IN,150000.0,SINGLE_FAMILY,1596.0
1885,RecentChange,True,Sold,3.0,2.0,2940.0,RecentChange,False,True,39.848614,-86.19063,Indianapolis,IN,250000.0,SINGLE_FAMILY,2414.0
1886,RecentChange,True,Sold,3.0,2.0,2943.0,RecentChange,False,True,39.90759,-86.157234,Indianapolis,IN,500000.0,SINGLE_FAMILY,2535.0
1887,RecentChange,True,Sold,5.0,4.0,3307.0,RecentChange,False,True,39.8959,-86.13399,Indianapolis,IN,720000.0,SINGLE_FAMILY,4610.0
1888,RecentChange,True,Sold,3.0,3.0,2876.0,RecentChange,False,True,39.82744,-86.14536,Indianapolis,IN,360000.0,SINGLE_FAMILY,2542.0
1889,RecentChange,True,Sold,4.0,5.0,3360.0,RecentChange,False,True,39.833755,-86.166115,Indianapolis,IN,630000.0,SINGLE_FAMILY,3756.0
1890,RecentChange,True,Sold,3.0,1.0,2476.0,RecentChange,False,True,39.828033,-86.17021,Indianapolis,IN,145000.0,SINGLE_FAMILY,1400.0
1891,RecentChange,True,Sold,5.0,4.0,4803.0,RecentChange,False,True,39.82663,-86.15369,Indianapolis,IN,465000.0,SINGLE_FAMILY,3054.0
1892,RecentChange,True,Sold,4.0,2.0,2132.0,RecentChange,False,True,39.840042,-86.13175,Indianapolis,IN,152000.0,SINGLE_FAMILY,1759.0
1893,RecentChange,True,Sold,4.0,2.0,1739.0,RecentChange,False,True,39.873886,-86.12322,Indianapolis,IN,330000.0,SINGLE_FAMILY,1999.0
1894,RecentChange,True,Sold,3.0,2.0,3397.0,RecentChange,False,True,39.86456,-86.112045,Indianapolis,IN,310000.0,SINGLE_FAMILY,2489.0
1895,RecentChange,True,Sold,4.0,3.0,1964.0,RecentChange,False,True,39.84592,-86.17115,Indianapolis,IN,295000.0,SINGLE_FAMILY,2100.0
1896,RecentChange,True,Sold,4.0,3.0,2316.0,RecentChange,False,True,39.885227,-86.092804,Indianapolis,IN,424900.0,SINGLE_FAMILY,2871.0
1897,RecentChange,True,Sold,3.0,1.0,978.0,RecentChange,False,True,39.791336,-86.21323,Indianapolis,IN,100000.0,SINGLE_FAMILY,1200.0
1898,RecentChange,True,Sold,3.0,2.0,2004.0,RecentChange,False,True,39.773495,-86.21197,Indianapolis,IN,175000.0,SINGLE_FAMILY,1500.0
1899,RecentChange,True,Sold,3.0,2.0,3064.0,RecentChange,False,True,39.7828,-86.27166,Indianapolis,IN,225000.0,SINGLE_FAMILY,2100.0
1900,RecentChange,True,Sold,3.0,1.0,1008.0,RecentChange,False,True,39.74079,-86.30197,Indianapolis,IN,188892.0,SINGLE_FAMILY,1200.0
1901,RecentChange,True,Sold,3.0,2.0,1084.0,RecentChange,False,True,39.80392,-86.230125,Indianapolis,IN,195000.0,SINGLE_FAMILY,1450.0
1902,Non Owner Occupied,True,Sold,4.0,3.0,5396.0,Unknown Listed By,False,True,39.6506,-86.18251,Indianapolis,IN,460000.0,SINGLE_FAMILY,2638.0
1903,RecentChange,True,Sold,4.0,3.0,2000.0,RecentChange,False,True,39.760925,-85.99367,Indianapolis,IN,255000.0,SINGLE_FAMILY,1849.0
1904,RecentChange,True,Sold,2.0,2.0,1569.0,RecentChange,False,True,39.768707,-85.993195,Indianapolis,IN,149000.0,CONDO,1625.0
1905,RecentChange,True,Sold,3.0,4.0,3028.0,RecentChange,False,True,39.799473,-86.15472,Indianapolis,IN,550000.0,SINGLE_FAMILY,3632.0
1906,RecentChange,True,Sold,3.0,2.0,1152.0,RecentChange,False,True,39.742397,-86.32482,Indianapolis,IN,224000.0,SINGLE_FAMILY,1618.0
1907,RecentChange,True,Sold,4.0,4.0,4173.0,RecentChange,False,True,39.671482,-86.03715,Indianapolis,IN,455000.0,SINGLE_FAMILY,3012.0
1908,RecentChange,True,Sold,3.0,2.0,1839.0,RecentChange,False,True,39.657433,-86.26316,Indianapolis,IN,245000.0,SINGLE_FAMILY,1700.0
1909,RecentChange,True,Sold,4.0,3.0,2107.0,RecentChange,False,True,39.65011,-86.30804,Camby,IN,268000.0,SINGLE_FAMILY,1900.0
1910,RecentChange,True,Sold,,,,RecentChange,False,True,39.77153,-86.13745,Indianapolis,IN,270000.0,LOT,2199.0
1911,RecentChange,True,Sold,2.0,2.0,1176.0,RecentChange,False,True,39.755394,-86.137825,Indianapolis,IN,325000.0,SINGLE_FAMILY,1649.0
1912,RecentChange,True,Sold,,,,RecentChange,False,True,39.64037,-86.10953,Indianapolis,IN,129000.0,LOT,1749.0
1913,RecentChange,True,Sold,4.0,4.0,4386.0,RecentChange,False,True,39.66632,-86.04271,Indianapolis,IN,600000.0,SINGLE_FAMILY,3802.0
1914,Non Owner Occupied,True,Sold,2.0,2.0,2354.0,Unknown Listed By,False,True,39.76902,-86.12898,Indianapolis,IN,190500.0,SINGLE_FAMILY,1975.0
1915,RecentChange,True,Sold,5.0,3.0,2460.0,RecentChange,True,True,39.8373,-85.96355,Indianapolis,IN,319995.0,SINGLE_FAMILY,2199.0
1916,RecentChange,True,Sold,4.0,3.0,2169.0,RecentChange,True,True,39.839962,-85.959045,Indianapolis,IN,289995.0,SINGLE_FAMILY,1920.0
1917,RecentChange,True,Sold,5.0,3.0,2460.0,RecentChange,True,True,39.840664,-85.96136,Indianapolis,IN,319995.0,SINGLE_FAMILY,2199.0
1918,Non Owner Occupied,True,Sold,6.0,2.0,,Unknown Listed By,False,True,39.81924,-86.16108,Indianapolis,IN,125000.0,SINGLE_FAMILY,1150.0
1919,RecentChange,True,Sold,2.0,1.0,1792.0,RecentChange,False,True,39.7884,-86.10474,Indianapolis,IN,133000.0,SINGLE_FAMILY,1200.0
1920,RecentChange,True,Sold,4.0,1.0,2176.0,RecentChange,False,True,39.751377,-86.13818,Indianapolis,IN,160000.0,SINGLE_FAMILY,1584.0
1921,RecentChange,True,Sold,3.0,2.0,2400.0,RecentChange,False,True,39.76991,-86.11045,Indianapolis,IN,225000.0,SINGLE_FAMILY,1900.0
1922,RecentChange,True,Sold,3.0,3.0,2580.0,RecentChange,False,True,39.746677,-86.1293,Indianapolis,IN,355000.0,SINGLE_FAMILY,2613.0
1923,RecentChange,True,Sold,2.0,1.0,1482.0,RecentChange,False,True,39.782364,-86.08495,Indianapolis,IN,218000.0,SINGLE_FAMILY,1150.0
1924,RecentChange,True,Sold,3.0,1.0,1601.0,RecentChange,False,True,39.81793,-86.098045,Indianapolis,IN,104000.0,SINGLE_FAMILY,1198.0
1925,RecentChange,True,Sold,2.0,1.0,740.0,RecentChange,False,True,39.72028,-86.22088,Indianapolis,IN,110000.0,SINGLE_FAMILY,995.0
1926,RecentChange,True,Sold,3.0,1.0,954.0,RecentChange,False,True,39.671494,-86.25751,Indianapolis,IN,177000.0,SINGLE_FAMILY,1300.0
1927,RecentChange,True,Sold,3.0,2.0,1187.0,RecentChange,False,True,39.67235,-86.248825,Indianapolis,IN,215000.0,SINGLE_FAMILY,1594.0
1928,RecentChange,True,Sold,3.0,2.0,1593.0,RecentChange,False,True,39.694134,-85.99394,Indianapolis,IN,187500.0,SINGLE_FAMILY,1500.0
1929,RecentChange,True,Sold,3.0,1.0,2120.0,RecentChange,False,True,39.712204,-86.025215,Indianapolis,IN,239900.0,SINGLE_FAMILY,1542.0
1930,RecentChange,True,Sold,3.0,2.0,1244.0,RecentChange,False,True,39.661728,-86.06038,Indianapolis,IN,222500.0,SINGLE_FAMILY,1680.0
1931,RecentChange,True,Sold,2.0,1.0,1600.0,RecentChange,False,True,39.83269,-86.05158,Indianapolis,IN,139900.0,SINGLE_FAMILY,1200.0
1932,RecentChange,True,Sold,3.0,3.0,1753.0,RecentChange,False,True,39.925175,-86.05591,Indianapolis,IN,221649.0,CONDO,1941.0
1933,RecentChange,True,Sold,3.0,2.0,1200.0,RecentChange,True,True,39.827404,-85.969955,Indianapolis,IN,214900.0,SINGLE_FAMILY,1488.0
1934,RecentChange,True,Sold,3.0,1.0,2346.0,RecentChange,False,True,39.715923,-86.15588,Indianapolis,IN,244000.0,SINGLE_FAMILY,1499.0
1935,RecentChange,True,Sold,3.0,2.0,2400.0,RecentChange,False,True,39.685394,-86.136856,Indianapolis,IN,269000.0,SINGLE_FAMILY,1900.0
1936,RecentChange,True,Sold,3.0,1.0,1355.0,RecentChange,False,True,39.832752,-86.28059,Indianapolis,IN,205000.0,SINGLE_FAMILY,1450.0
1937,RecentChange,True,Sold,3.0,2.0,1294.0,RecentChange,False,True,39.902397,-86.23273,Indianapolis,IN,265000.0,SINGLE_FAMILY,1641.0
1938,RecentChange,True,Sold,3.0,2.0,2008.0,RecentChange,False,True,39.78461,-86.07616,Indianapolis,IN,265000.0,SINGLE_FAMILY,1500.0
1939,RecentChange,True,Sold,3.0,2.0,1462.0,RecentChange,False,True,39.922264,-86.14788,Indianapolis,IN,300000.0,SINGLE_FAMILY,1774.0
1940,RecentChange,True,Sold,2.0,2.0,3264.0,RecentChange,False,True,39.85159,-86.13649,Indianapolis,IN,287000.0,SINGLE_FAMILY,2500.0
1941,RecentChange,True,Sold,2.0,2.0,1349.0,RecentChange,False,True,39.82485,-86.20114,Indianapolis,IN,175000.0,CONDO,1419.0
1942,RecentChange,True,Sold,3.0,1.0,2112.0,RecentChange,False,True,39.74478,-86.198715,Indianapolis,IN,89200.0,SINGLE_FAMILY,1099.0
1943,RecentChange,True,Sold,3.0,1.0,1080.0,RecentChange,False,True,39.746788,-86.24628,Indianapolis,IN,175000.0,SINGLE_FAMILY,1200.0
1944,RecentChange,True,Sold,2.0,2.0,1275.0,RecentChange,False,True,39.80655,-86.29276,Indianapolis,IN,187500.0,SINGLE_FAMILY,1448.0
1945,RecentChange,True,Sold,2.0,2.0,1932.0,RecentChange,False,True,39.773067,-86.13677,Indianapolis,IN,259000.0,CONDO,2166.0
1946,RecentChange,True,Sold,3.0,3.0,2776.0,RecentChange,False,True,39.64297,-86.32199,Camby,IN,280000.0,SINGLE_FAMILY,1949.0
1947,RecentChange,True,Sold,,,,RecentChange,False,True,39.786938,-86.00384,Indianapolis,IN,30000.0,LOT,1374.0
1948,RecentChange,True,Sold,4.0,3.0,2281.0,RecentChange,True,True,39.666477,-86.005745,Indianapolis,IN,332500.0,SINGLE_FAMILY,1999.0
1949,RecentChange,True,Sold,3.0,3.0,2051.0,RecentChange,False,True,39.77165,-86.2101,Indianapolis,IN,350000.0,SINGLE_FAMILY,2199.0
1950,RecentChange,True,Sold,0.0,,0.0,RecentChange,False,True,39.741356,-86.00983,Indianapolis,IN,100000.0,LOT,1895.0
1951,RecentChange,True,Sold,0.0,,0.0,RecentChange,False,True,39.742043,-86.00884,Indianapolis,IN,100000.0,LOT,1895.0
1952,RecentChange,True,Sold,2.0,3.0,1475.0,RecentChange,False,True,39.768932,-86.13154,Indianapolis,IN,250000.0,SINGLE_FAMILY,1795.0
1953,RecentChange,True,Sold,3.0,2.0,2418.0,RecentChange,False,True,39.81755,-86.140724,Indianapolis,IN,260000.0,SINGLE_FAMILY,1875.0
1954,RecentChange,True,Sold,2.0,1.0,1743.0,RecentChange,False,True,39.764645,-86.195496,Indianapolis,IN,122000.0,SINGLE_FAMILY,1196.0
1955,RecentChange,True,Sold,4.0,3.0,1662.0,RecentChange,False,True,39.655743,-86.0511,Indianapolis,IN,268000.0,SINGLE_FAMILY,1759.0
1956,RecentChange,True,Sold,3.0,2.0,2040.0,RecentChange,False,True,39.82755,-86.00152,Indianapolis,IN,145500.0,SINGLE_FAMILY,1584.0
1957,RecentChange,True,Sold,4.0,4.0,3523.0,RecentChange,False,True,39.645836,-86.12258,Indianapolis,IN,290000.0,SINGLE_FAMILY,2900.0
1958,RecentChange,True,Sold,4.0,3.0,3730.0,RecentChange,False,True,39.838036,-86.21772,Indianapolis,IN,399000.0,SINGLE_FAMILY,2629.0
1959,RecentChange,True,Sold,4.0,3.0,2365.0,RecentChange,True,True,39.91997,-86.20976,Indianapolis,IN,369000.0,SINGLE_FAMILY,2305.0
1960,RecentChange,True,Sold,2.0,2.0,1334.0,RecentChange,False,True,39.925133,-86.206474,Indianapolis,IN,165000.0,CONDO,1650.0
1961,RecentChange,True,Sold,6.0,4.0,5948.0,RecentChange,False,True,39.883682,-86.278404,Indianapolis,IN,605000.0,SINGLE_FAMILY,3956.0
1962,RecentChange,True,Sold,3.0,1.0,1680.0,RecentChange,False,True,39.778084,-86.08288,Indianapolis,IN,224550.0,SINGLE_FAMILY,1200.0
1963,RecentChange,True,Sold,4.0,2.0,2430.0,RecentChange,False,True,39.765137,-86.0772,Indianapolis,IN,375000.0,SINGLE_FAMILY,1800.0
1964,RecentChange,True,Sold,3.0,2.0,1804.0,RecentChange,False,True,39.790306,-86.07741,Indianapolis,IN,115000.0,SINGLE_FAMILY,1394.0
1965,RecentChange,True,Sold,4.0,1.0,1760.0,RecentChange,False,True,39.803577,-86.02388,Indianapolis,IN,194900.0,SINGLE_FAMILY,1500.0
1966,RecentChange,True,Sold,3.0,3.0,3231.0,RecentChange,False,True,39.905815,-86.14638,Indianapolis,IN,455000.0,SINGLE_FAMILY,3066.0
1967,RecentChange,True,Sold,3.0,3.0,2548.0,RecentChange,False,True,39.837467,-86.09833,Indianapolis,IN,155000.0,SINGLE_FAMILY,2299.0
1968,RecentChange,True,Sold,2.0,1.0,1408.0,RecentChange,False,True,39.78077,-86.21757,Indianapolis,IN,113000.0,SINGLE_FAMILY,1225.0
1969,RecentChange,True,Sold,3.0,2.0,1025.0,RecentChange,False,True,39.812885,-86.24648,Indianapolis,IN,180000.0,SINGLE_FAMILY,1400.0
1970,RecentChange,True,Sold,4.0,3.0,1861.0,RecentChange,False,True,39.641884,-86.108536,Indianapolis,IN,285000.0,SINGLE_FAMILY,1825.0
1971,RecentChange,True,Sold,3.0,3.0,1780.0,RecentChange,False,True,39.66301,-86.21077,Indianapolis,IN,250000.0,SINGLE_FAMILY,1780.0
1972,RecentChange,True,Sold,4.0,4.0,3710.0,RecentChange,False,True,39.665466,-86.02803,Indianapolis,IN,525000.0,SINGLE_FAMILY,3059.0
1973,RecentChange,True,Sold,3.0,4.0,4054.0,RecentChange,False,True,39.869236,-86.08059,Indianapolis,IN,620000.0,SINGLE_FAMILY,4259.0
1974,RecentChange,True,Sold,4.0,4.0,,RecentChange,False,True,39.78849,-86.10413,Indianapolis,IN,257500.0,MULTI_FAMILY,2949.0
1975,RecentChange,True,Sold,4.0,3.0,2011.0,RecentChange,True,True,39.83808,-85.964806,Indianapolis,IN,285000.0,SINGLE_FAMILY,1798.0
1976,RecentChange,True,Sold,2.0,2.0,,RecentChange,False,True,39.86202,-86.13421,Indianapolis,IN,309900.0,MULTI_FAMILY,1848.0
1977,RecentChange,True,Sold,5.0,3.0,2736.0,RecentChange,True,True,39.666435,-86.00456,Indianapolis,IN,360000.0,SINGLE_FAMILY,2445.0
1978,RecentChange,True,Sold,2.0,2.0,1504.0,RecentChange,False,True,39.9246,-86.21583,Indianapolis,IN,190000.0,CONDO,1674.0
1979,RecentChange,True,Sold,3.0,2.0,2514.0,RecentChange,False,True,39.816086,-86.14412,Indianapolis,IN,359000.0,SINGLE_FAMILY,1848.0
1980,RecentChange,True,Sold,4.0,1.0,1804.0,RecentChange,False,True,39.777977,-86.1202,Indianapolis,IN,137000.0,SINGLE_FAMILY,1494.0
